record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0224,Person,P000107,name,馬場雄大,B7S0057,選手名,bleague.jp選手プロフィールで氏名を確認,SUPPORTED,2026-09-23,
B7E0225,Person,P000107,date_of_birth,1995-11-07,B7S0057,生年月日 > 1995年11月7日,bleague.jp選手プロフィールで生年月日を確認,SUPPORTED,2026-09-23,
B7E0226,Career,C000369,organization_id,ORG000165,B7S0057,出身校 > 富山第一高校,bleague.jp選手プロフィールで出身高校を確認,SUPPORTED,2026-09-23,
B7E0227,Career,C000370,organization_id,ORG000166,B7S0057,出身校 > 筑波大学,bleague.jp選手プロフィールで出身大学を確認,SUPPORTED,2026-09-23,
B7E0228,Career,C000371,organization_id,ORG000135,B7S0057,クラブ所属履歴 > 2023-24〜2026-27 長崎ヴェルカ,bleague.jpのクラブ所属履歴で現所属クラブ（長崎ヴェルカ）を確認,SUPPORTED,2026-09-23,
B7E0229,Person,P000108,name,佐々木隆成,B7S0059,選手名,bleague.jp選手プロフィールで氏名を確認,SUPPORTED,2026-09-23,
B7E0230,Person,P000108,date_of_birth,1996-05-02,B7S0059,生年月日 > 1996年5月2日,bleague.jp選手プロフィールで生年月日を確認,SUPPORTED,2026-09-23,
B7E0231,Career,C000372,organization_id,ORG000167,B7S0058,本文 > 「山口県立豊浦高等学校から天理大学へ進学」,Wikipediaで出身高校を確認。bleague.jp公式プロフィール・バスケットボールキングの選手ページのいずれにも出身高校の記載がなく、現時点でWikipedia以外の裏付けが取れていない,SUPPORTED,2026-09-23,出身高校（山口県立豊浦高等学校）を裏付ける一次資料（学校公式・大会公式ロスター等）または公式プロフィールでの言及が未確認。現状はWikipedia単独
B7E0232,Career,C000373,organization_id,ORG000168,B7S0058,本文 > 「天理大学へ進学」,Wikipediaで出身大学を確認,SUPPORTED,2026-09-23,
B7E0233,Career,C000373,organization_id,ORG000168,B7S0060,出身校（出身大学） > 天理大学,バスケットボールキングの選手プロフィールでも出身大学を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B7E0234,Career,C000374,organization_id,ORG000097,B7S0059,クラブ所属履歴 > 2022-23〜2026-27 三遠,bleague.jpのクラブ所属履歴で現所属クラブ（三遠ネオフェニックス）を確認,SUPPORTED,2026-09-23,
B7E0235,Person,P000109,name,シェーファーアヴィ幸樹,B7S0061,選手名,bleague.jp選手プロフィールで氏名を確認,SUPPORTED,2026-09-23,
B7E0236,Person,P000109,date_of_birth,1998-01-28,B7S0061,生年月日 > 1998年1月28日,bleague.jp選手プロフィールで生年月日を確認,SUPPORTED,2026-09-23,
B7E0237,Career,C000375,organization_id,ORG000169,B7S0062,本文 > 「NCAAディビジョン1の名門ジョージア工科大学へ入学した」,Wikipediaで出身大学を確認,SUPPORTED,2026-09-23,
B7E0238,Career,C000375,organization_id,ORG000169,B7S0063,本文 > 「NCAAディビジョン1に所属するバスケットボール名門校」ジョージア工科大学、専攻は物理学,jpsk.jpのインタビュー記事でも出身大学を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B7E0239,Career,C000376,organization_id,ORG000132,B7S0061,クラブ所属履歴 > 2026-27 仙台89ERS（現所属）,bleague.jpのクラブ所属履歴で現所属クラブ（仙台89ERS、2026-27シーズンより三河から移籍）を確認,SUPPORTED,2026-09-23,
B7E0240,Person,P000110,name,高島紳司,B7S0064,選手名,bleague.jp選手プロフィールで氏名を確認,SUPPORTED,2026-09-23,
B7E0241,Person,P000110,date_of_birth,2000-10-13,B7S0064,生年月日 > 2000年10月13日,bleague.jp選手プロフィールで生年月日を確認,SUPPORTED,2026-09-23,
B7E0242,Career,C000377,organization_id,ORG000120,B7S0065,本文 > 「北陸高校から大東文化大学に進み」,Wikipediaで出身高校を確認,SUPPORTED,2026-09-23,
B7E0243,Career,C000377,organization_id,ORG000120,B7S0066,本文 > 「北陸高校（福井県）」,バスケットボールキングの記事でも出身高校を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B7E0244,Career,C000378,organization_id,ORG000128,B7S0065,本文 > 「大東文化大学に進み」,Wikipediaで出身大学を確認,SUPPORTED,2026-09-23,
B7E0245,Career,C000378,organization_id,ORG000128,B7S0066,本文 > 「大東文化大学」,バスケットボールキングの記事でも出身大学を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B7E0246,Career,C000379,organization_id,ORG000047,B7S0064,クラブ所属履歴 > 2022-23〜2026-27 宇都宮ブレックス,bleague.jpのクラブ所属履歴で現所属クラブ（宇都宮ブレックス）を確認,SUPPORTED,2026-09-23,
