record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B14W1E0001,Person,P000165,name,高島 紳司,B14W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B14W1E0002,Person,P000165,birth_date,2000-10-13,B14W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B14W1E0003,Career,C000548,organization_id,ORG000120,B14W1S0002,基本情報 > 出身校（高）：北陸高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B14W1E0004,Career,C000549,organization_id,ORG000128,B14W1S0002,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B14W1E0005,Career,C000550,organization_id,ORG000047,B14W1S0002,クラブ経歴 > 「2022-23：宇都宮」以降継続,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-24,それ以前（2020-21・2021-22）の大阪在籍は今回のWaveでは対象外。詳細はissue B14W1I0003を参照
B14W1E0006,Career,C000550,start,2022,B14W1S0002,クラブ経歴 > 「2022-23：宇都宮」が初出,B.LEAGUE公式のクラブ所属履歴で2022-23シーズンからの加入を確認,SUPPORTED,2026-09-24,
B14W1E0007,Person,P000166,name,野本 建吾,B14W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B14W1E0008,Person,P000166,birth_date,1992-04-25,B14W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B14W1E0009,Career,C000551,organization_id,ORG000120,B14W1S0003,基本情報 > 出身校（高）：北陸高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B14W1E0010,Career,C000552,organization_id,ORG000030,B14W1S0003,基本情報 > 出身校（大）：青山学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B14W1E0011,Career,C000553,organization_id,ORG000122,B14W1S0003,クラブ経歴 > 「2025-26：川崎」が復帰後の初出,B.LEAGUE公式のクラブ所属履歴で現所属クラブへの復帰を確認,SUPPORTED,2026-09-24,旧川崎在籍（2016-17・2017-18）、秋田（2018-19〜2020-21）、群馬（2021-22〜2024-25）在籍は今回のWaveでは対象外。詳細はissue B14W1I0004を参照
B14W1E0012,Career,C000553,start,2025,B14W1S0003,クラブ経歴 > 「2025-26：川崎」が復帰後の初出,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの川崎復帰を確認,SUPPORTED,2026-09-24,
B14W1E0013,Person,P000167,name,大﨑 翔太,B14W1S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B14W1E0014,Person,P000167,birth_date,1998-01-23,B14W1S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B14W1E0015,Career,C000554,organization_id,ORG000120,B14W1S0004,基本情報 > 出身校（高）：北陸高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B14W1E0016,Career,C000555,organization_id,ORG000016,B14W1S0004,基本情報 > 出身校（大）：中央大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B14W1E0017,Career,C000556,organization_id,ORG000115,B14W1S0004,クラブ経歴 > 「2025-26：立川」以降継続,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-24,島根（2019-20）、愛媛（2020-21）、横浜エクセレンス（2021-22・2022-23）、岩手（2023-24）、徳島（2024-25）在籍は今回のWaveでは対象外。詳細はissue B14W1I0005を参照
B14W1E0018,Career,C000556,start,2025,B14W1S0004,クラブ経歴 > 「2025-26：立川」が初出,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの加入を確認,SUPPORTED,2026-09-24,
B14W1E0019,Person,P000168,name,多嶋 朝飛,B14W1S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B14W1E0020,Person,P000168,birth_date,1988-10-08,B14W1S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B14W1E0021,Career,C000557,organization_id,ORG000120,B14W1S0005,基本情報 > 出身校（高）：北陸高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B14W1E0022,Career,C000558,organization_id,ORG000015,B14W1S0005,基本情報 > 出身校（大）：東海大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B14W1E0023,Career,C000559,organization_id,ORG000183,B14W1S0005,クラブ経歴 > 「2025-26：埼玉」以降継続,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-24,北海道（2016-17〜2020-21）、茨城（2021-22・2022-23）、大阪（2023-24）、仙台（2024-25）在籍は今回のWaveでは対象外。詳細はissue B14W1I0006を参照
B14W1E0024,Career,C000559,start,2025,B14W1S0005,クラブ経歴 > 「2025-26：埼玉」が初出,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの加入を確認,SUPPORTED,2026-09-24,
