record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B6W1E0001,Person,P000075,name,井手 優希,B6W1S0001,PDF 選手表 > No.10,JBA公式表の氏名,SUPPORTED,2026-09-21,
B6W1E0002,Person,P000075,name_en,Yuki Ide,B6W1S0002,基本情報 > 英語表記,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0003,Person,P000075,birth_date,1996-05-26,B6W1S0001,PDF 選手表 > 生年月日,JBA公式表の生年月日,SUPPORTED,2026-09-21,
B6W1E0004,Career,C000267,organization_id,ORG000010,B6W1S0001,PDF 選手表 > 所属,福岡第一高校3年として掲載,SUPPORTED,2026-09-21,
B6W1E0005,Career,C000267,role,Player,B6W1S0001,PDF 選手表 > No.10,U18日本代表選手として掲載,SUPPORTED,2026-09-21,
B6W1E0006,Career,C000267,activity_date,2014-08-11,B6W1S0001,PDF 注記 > 所属基準日,高校所属確認日,SUPPORTED,2026-09-21,
B6W1E0007,Career,C000268,organization_id,ORG000020,B6W1S0002,基本情報 > 出身校,日本体育大学を掲載,SUPPORTED,2026-09-21,
B6W1E0008,Career,C000268,role,Player,B6W1S0002,選手プロフィール,競技経歴上の出身校,PARTIAL,2026-09-21,大学公式ロスターの追加確認が必要
B6W1E0009,Career,C000269,organization_id,ORG000100,B6W1S0002,クラブ所属履歴 > 2025-26 山口,山口所属を掲載,SUPPORTED,2026-09-21,
B6W1E0010,Career,C000269,role,Player,B6W1S0002,2025-26 B3RS シーズン成績,公式戦出場を確認,SUPPORTED,2026-09-21,
B6W1E0011,Career,C000269,competition_participation,2025-26 B3RS 51試合,B6W1S0002,2025-26シーズン成績,B3公式戦出場,SUPPORTED,2026-09-21,
B6W1E0012,Person,P000076,name,クベマ スティーブ,B6W1S0003,基本情報 > 選手名,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0013,Person,P000076,name_en,Steve Kubema,B6W1S0003,基本情報 > 英語表記,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0014,Person,P000076,birth_date,2001-08-18,B6W1S0003,基本情報 > 生年月日,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0015,Career,C000270,organization_id,ORG000010,B6W1S0003,QA > 出身校（高）,福岡第一高等学校を掲載,SUPPORTED,2026-09-21,
B6W1E0016,Career,C000270,role,Player,B6W1S0003,選手プロフィール > 出身校（高）,高校競技経歴の表示,PARTIAL,2026-09-21,大会公式ロスターでの追加確認が望ましい
B6W1E0017,Career,C000271,organization_id,ORG000018,B6W1S0003,基本情報・QA > 出身校（大）,専修大学を掲載,SUPPORTED,2026-09-21,
B6W1E0018,Career,C000271,role,Player,B6W1S0003,選手プロフィール > 出身校（大）,大学競技経歴の表示,PARTIAL,2026-09-21,大学公式ロスターの追加確認が必要
B6W1E0019,Career,C000272,organization_id,ORG000111,B6W1S0003,クラブ所属履歴 > 2024-25以降 八王子,八王子所属を掲載,SUPPORTED,2026-09-21,
B6W1E0020,Career,C000272,role,Player,B6W1S0003,2025-26 B3RS シーズン成績,公式戦出場を確認,SUPPORTED,2026-09-21,
B6W1E0021,Career,C000272,start,2024,B6W1S0003,クラブ所属履歴 > 2024-25 八王子,所属開始年,SUPPORTED,2026-09-21,
B6W1E0022,Career,C000272,competition_participation,2025-26 B3RS 41試合,B6W1S0003,2025-26シーズン成績,B3公式戦出場,SUPPORTED,2026-09-21,
B6W1E0023,Career,C000272,contract_season,2026-27,B6W1S0004,契約合意本文,継続契約を発表,SUPPORTED,2026-09-21,
B6W1E0024,Person,P000077,name,ジャン・ローレンス・ハーパージュニア,B6W1S0006,基本情報 > 選手名,B.LEAGUE公式の現行氏名,SUPPORTED,2026-09-21,
B6W1E0025,Person,P000077,name_en,John Lawrence Harper Jr.,B6W1S0006,基本情報 > 英語表記,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0026,Person,P000077,birth_date,2003-02-09,B6W1S0006,基本情報 > 生年月日,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0027,Career,C000273,organization_id,ORG000010,B6W1S0005,プレイヤー表 > No.31,福岡第一高校ロスターに掲載,SUPPORTED,2026-09-21,
B6W1E0028,Career,C000273,role,Player,B6W1S0005,プレイヤー表 > No.31,大会公式選手ロスター,SUPPORTED,2026-09-21,
B6W1E0029,Career,C000273,activity_year,2020,B6W1S0005,第96回天皇杯チームページ,大会時点の高校所属,SUPPORTED,2026-09-21,
B6W1E0030,Career,C000274,organization_id,ORG000015,B6W1S0006,基本情報 > 出身校,東海大学を掲載,SUPPORTED,2026-09-21,
B6W1E0031,Career,C000274,role,Player,B6W1S0007,契約発表本文 > 東海大学在学中,大学在学中の特別指定経歴,SUPPORTED,2026-09-21,
B6W1E0032,Career,C000275,organization_id,ORG000114,B6W1S0007,経歴 > 2023-24以降,SR渋谷／東京SR所属,SUPPORTED,2026-09-21,
B6W1E0033,Career,C000275,role,Player,B6W1S0006,2025-26 B1シーズン成績,B1公式戦出場,SUPPORTED,2026-09-21,
B6W1E0034,Career,C000275,start,2023,B6W1S0006,クラブ所属履歴 > 2023-24 SR渋谷,所属開始年,SUPPORTED,2026-09-21,
B6W1E0035,Career,C000275,competition_participation,2025-26 B1 57試合,B6W1S0006,2025-26シーズン成績,B1公式戦出場,SUPPORTED,2026-09-21,
B6W1E0036,Career,C000275,award,2025-26 最優秀新人賞,B6W1S0006,受賞歴,B.LEAGUE公式受賞歴,SUPPORTED,2026-09-21,
B6W1E0037,Career,C000275,contract_season,2026-27,B6W1S0007,契約締結本文,継続契約を発表,SUPPORTED,2026-09-21,
B6W1E0038,Person,P000078,name,長島 エマニエル,B6W1S0008,基本情報 > 選手名,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0039,Person,P000078,name_en,Emanieru Nagashima,B6W1S0008,基本情報 > 英語表記,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0040,Person,P000078,birth_date,1992-07-01,B6W1S0008,基本情報 > 生年月日,B.LEAGUE公式表記,SUPPORTED,2026-09-21,
B6W1E0041,Career,C000276,organization_id,ORG000010,B6W1S0009,男子決勝 > 福岡第一 > No.7,福岡第一の試合記録に掲載,SUPPORTED,2026-09-21,
B6W1E0042,Career,C000276,role,Player,B6W1S0009,男子決勝ボックススコア,公式戦出場を確認,SUPPORTED,2026-09-21,
B6W1E0043,Career,C000276,activity_year,2010,B6W1S0009,ウインターカップ2010男子決勝,高校活動年,SUPPORTED,2026-09-21,
B6W1E0044,Career,C000277,organization_id,ORG000040,B6W1S0008,クラブ所属履歴 > 2016-17・2017-18 福岡,福岡所属を掲載,SUPPORTED,2026-09-21,
B6W1E0045,Career,C000277,role,Player,B6W1S0008,B.LEAGUE選手プロフィール,B.LEAGUE選手として掲載,SUPPORTED,2026-09-21,
B6W1E0046,Career,C000277,start,2016,B6W1S0008,クラブ所属履歴 > 2016-17 福岡,所属開始年,SUPPORTED,2026-09-21,
B6W1E0047,Career,C000277,end,2018,B6W1S0008,2017-18シーズン終了時,掲載経歴の終了年,SUPPORTED,2026-09-21,
B6W1E0048,Organization,ORG000010,name,福岡第一高等学校,B6W1S0005,チーム名,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0049,Organization,ORG000015,name,東海大学,B6W1S0007,選手プロフィール > 出身校,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0050,Organization,ORG000018,name,専修大学,B6W1S0003,基本情報 > 出身校,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0051,Organization,ORG000020,name,日本体育大学,B6W1S0002,基本情報 > 出身校,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0052,Organization,ORG000040,name,ライジングゼファー福岡,B6W1S0008,クラブ所属履歴 > 福岡,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0053,Organization,ORG000100,name,山口パッツファイブ,B6W1S0002,クラブ所属履歴 > 山口,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0054,Organization,ORG000111,name,東京八王子ビートレインズ,B6W1S0004,発行元・契約本文,公式資料内の組織表記,SUPPORTED,2026-09-21,
B6W1E0055,Organization,ORG000114,name,東京サンロッカーズ,B6W1S0007,発行元・契約本文,公式資料内の組織表記,SUPPORTED,2026-09-21,
