record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0068,Person,P000091,name,安藤周人,B7S0022,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0069,Person,P000091,birth_date,1994-06-13,B7S0022,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0070,Career,C000313,organization_id,ORG000131,B7S0022,プロフィール > 出身校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0071,Career,C000313,role,Player,B7S0022,プロフィール > 出身校,選手として掲載,SUPPORTED,2026-09-23,
B7E0072,Career,C000314,organization_id,ORG000030,B7S0022,プロフィール > 大学,B.LEAGUE公式プロフィールの大学欄,SUPPORTED,2026-09-23,
B7E0073,Career,C000314,role,Player,B7S0022,プロフィール > 大学,選手として掲載,SUPPORTED,2026-09-23,
B7E0074,Career,C000315,organization_id,ORG000109,B7S0022,所属クラブの変遷 > アルバルク東京（現所属）,B.LEAGUE公式の所属履歴,SUPPORTED,2026-09-23,
B7E0075,Career,C000315,role,Player,B7S0022,所属クラブの変遷 > アルバルク東京（現所属）,選手として掲載,SUPPORTED,2026-09-23,
B7E0076,Person,P000092,name,片岡大晴,B7S0023,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0077,Person,P000092,birth_date,1985-12-24,B7S0023,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0078,Career,C000316,organization_id,ORG000133,B7S0023,プロフィール > 出身校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0079,Career,C000316,role,Player,B7S0023,プロフィール > 出身校,選手として掲載,SUPPORTED,2026-09-23,
B7E0080,Career,C000317,organization_id,ORG000093,B7S0023,プロフィール > 大学,B.LEAGUE公式プロフィールの大学欄,SUPPORTED,2026-09-23,
B7E0081,Career,C000317,role,Player,B7S0023,プロフィール > 大学,選手として掲載,SUPPORTED,2026-09-23,
B7E0082,Career,C000318,organization_id,ORG000132,B7S0023,所属クラブの変遷 > 仙台89ERS（現所属、2026-27シーズン契約）,B.LEAGUE公式の所属履歴,SUPPORTED,2026-09-23,
B7E0083,Career,C000318,role,Player,B7S0023,所属クラブの変遷 > 仙台89ERS（現所属、2026-27シーズン契約）,選手として掲載,SUPPORTED,2026-09-23,
B7E0084,Person,P000093,name,松脇圭志,B7S0024,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0085,Person,P000093,birth_date,1997-05-15,B7S0024,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0086,Career,C000319,organization_id,ORG000134,B7S0024,プロフィール > 出身校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0087,Career,C000319,role,Player,B7S0024,プロフィール > 出身校,選手として掲載,SUPPORTED,2026-09-23,
B7E0088,Career,C000320,organization_id,ORG000121,B7S0024,プロフィール > 大学,B.LEAGUE公式プロフィールの大学欄,SUPPORTED,2026-09-23,
B7E0089,Career,C000320,role,Player,B7S0024,プロフィール > 大学,選手として掲載,SUPPORTED,2026-09-23,
B7E0090,Career,C000321,organization_id,ORG000106,B7S0024,所属クラブの変遷 > 琉球ゴールデンキングス（現所属）,B.LEAGUE公式の所属履歴,SUPPORTED,2026-09-23,
B7E0091,Career,C000321,role,Player,B7S0024,所属クラブの変遷 > 琉球ゴールデンキングス（現所属）,選手として掲載,SUPPORTED,2026-09-23,
B7E0092,Person,P000094,name,星川堅信,B7S0025,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0093,Person,P000094,birth_date,2001-11-01,B7S0025,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0094,Career,C000322,organization_id,ORG000119,B7S0025,プロフィール > 出身校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0095,Career,C000322,role,Player,B7S0025,プロフィール > 出身校,選手として掲載,SUPPORTED,2026-09-23,
B7E0096,Career,C000323,organization_id,ORG000136,B7S0025,プロフィール > 大学,B.LEAGUE公式プロフィールの大学欄,SUPPORTED,2026-09-23,
B7E0097,Career,C000323,role,Player,B7S0025,プロフィール > 大学,選手として掲載,SUPPORTED,2026-09-23,
B7E0098,Career,C000324,organization_id,ORG000135,B7S0025,所属クラブの変遷 > 長崎ヴェルカ（現所属）,B.LEAGUE公式の所属履歴,SUPPORTED,2026-09-23,
B7E0099,Career,C000324,role,Player,B7S0025,所属クラブの変遷 > 長崎ヴェルカ（現所属）,選手として掲載,SUPPORTED,2026-09-23,
