decision_id,entity_type,entity_id,decision,eligible_fields,held_fields,reason,reviewed_at
B10W2D0001,Person,P000140,READY_FOR_VERIFIED_REVIEW,name|birth_date,,B.LEAGUE公式プロフィールで確認,2026-09-24
B10W2D0002,Career,C000475,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧で確認、在籍期間は未確認,2026-09-24
B10W2D0003,Career,C000476,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧の選手カードで確認、在籍期間は未確認,2026-09-24
B10W2D0004,Career,C000477,READY_FOR_VERIFIED_REVIEW,organization_id|role|start,end,B.LEAGUE公式プロフィールで確認、現在進行中の契約のため終了日は未定,2026-09-24
B10W2D0005,Person,P000141,READY_FOR_VERIFIED_REVIEW,name|birth_date,,B.LEAGUE公式プロフィールで確認,2026-09-24
B10W2D0006,Career,C000478,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧で確認、在籍期間は未確認,2026-09-24
B10W2D0007,Career,C000479,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧の選手カードで確認、在籍期間は未確認,2026-09-24
B10W2D0008,Career,C000480,READY_FOR_VERIFIED_REVIEW,organization_id|role|start,end,B.LEAGUE公式プロフィールで確認、現在進行中の契約のため終了日は未定,2026-09-24
B10W2D0009,Person,P000142,READY_FOR_VERIFIED_REVIEW,name|birth_date,,B.LEAGUE公式プロフィールで確認,2026-09-24
B10W2D0010,Career,C000481,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧で確認、在籍期間は未確認,2026-09-24
B10W2D0011,Career,C000482,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧の選手カードで確認、在籍期間は未確認,2026-09-24
B10W2D0012,Career,C000483,READY_FOR_VERIFIED_REVIEW,organization_id|role|start,end,B.LEAGUE公式プロフィールで確認、現在進行中の契約のため終了日は未定,2026-09-24
B10W2D0013,Person,P000143,READY_FOR_VERIFIED_REVIEW,name|birth_date,,B.LEAGUE公式プロフィールで確認,2026-09-24
B10W2D0014,Career,C000484,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧で確認、在籍期間は未確認,2026-09-24
B10W2D0015,Career,C000485,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧の選手カードで確認、在籍期間は未確認,2026-09-24
B10W2D0016,Career,C000486,READY_FOR_VERIFIED_REVIEW,organization_id|role|start,end,B.LEAGUE公式プロフィールで確認、現在進行中の契約のため終了日は未定,2026-09-24
B10W2D0017,Person,P000144,READY_FOR_VERIFIED_REVIEW,name|birth_date,,B.LEAGUE公式プロフィールで確認,2026-09-24
B10W2D0018,Career,C000487,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧で確認、在籍期間は未確認,2026-09-24
B10W2D0019,Career,C000488,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧の選手カードで確認、在籍期間は未確認,2026-09-24
B10W2D0020,Career,C000489,READY_FOR_VERIFIED_REVIEW,organization_id|role|start,end,B.LEAGUE公式プロフィールで確認、現在進行中の契約のため終了日は未定。過去にも同クラブに在籍していた点はissueに記録,2026-09-24
B10W2D0021,Person,P000145,READY_FOR_VERIFIED_REVIEW,name|birth_date,,B.LEAGUE公式プロフィールで確認,2026-09-24
B10W2D0022,Career,C000490,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧で確認、在籍期間は未確認,2026-09-24
B10W2D0023,Career,C000491,READY_FOR_VERIFIED_REVIEW,organization_id|role,start|end,出身校タグ一覧の選手カードで確認、在籍期間は未確認,2026-09-24
B10W2D0024,Career,C000492,READY_FOR_VERIFIED_REVIEW,organization_id|role|start,end,B.LEAGUE公式プロフィールで確認、現在進行中の契約のため終了日は未定。2024-25シーズンのデータ欠落はissueに記録,2026-09-24
