record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0100,Career,C000299,organization_id,ORG000117,B7S0026,本文 > モントローズ・クリスチャン高校に進学,Wikipediaによる独立した出身校記述。開志国際高等学校への言及なし,SUPPORTED,2026-09-23,開志国際高等学校との関係は本ソースでも確認できず。単独情報の懸念は解消と判断
B7E0101,Career,C000299,organization_id,ORG000117,B7S0027,本文 > 渡米しワシントンDC郊外にあるモントロス・クリスチャン高校へ進学した,JBA公式コラムによる独立した出身校記述。開志国際高等学校への言及なし,SUPPORTED,2026-09-23,公式団体(JBA)記事のため信頼性が高い
B7E0102,Career,C000300,start,2015,B7S0026,本文 > 9月28日にNBLの千葉ジェッツとの契約合意が発表,Wikipediaにより2015年9月の千葉ジェッツ加入を確認,SUPPORTED,2026-09-23,
B7E0103,Career,C000325,organization_id,ORG000137,B7S0026,本文 > アーリーエントリー制度を用いて秋田ノーザンハピネッツに入団,Wikipediaにより2012年12月〜2014年6月の秋田ノーザンハピネッツ在籍を確認,SUPPORTED,2026-09-23,
B7E0104,Career,C000325,start,2012,B7S0026,本文 > 秋田ノーザンハピネッツ（2012年12月〜2014年6月）,同上,SUPPORTED,2026-09-23,
B7E0105,Career,C000325,end,2014,B7S0026,本文 > 秋田ノーザンハピネッツ（2012年12月〜2014年6月）,同上,SUPPORTED,2026-09-23,
B7E0106,Career,C000326,organization_id,ORG000138,B7S0026,本文 > テキサス・レジェンズ（NBA傘下Dリーグ、2014年11月〜2015年2月）,Wikipediaにより2014年11月〜2015年2月の在籍を確認（NBA下部組織Dリーグ）,SUPPORTED,2026-09-23,
B7E0107,Career,C000326,start,2014,B7S0026,本文 > 2014年秋に契約し、11月17日に到着,同上,SUPPORTED,2026-09-23,
B7E0108,Career,C000326,end,2015,B7S0026,本文 > 2月の足首捻挫後は回復が思わしくなかった,同上,SUPPORTED,2026-09-23,
B7E0109,Career,C000293,organization_id,ORG000123,B7S0005,出身校欄 > 桐光学園高等学校,B.LEAGUE公式選手プロフィールの出身校欄（既存ソース、高校org確認への引用漏れを補足）,SUPPORTED,2026-09-23,
B7E0110,Career,C000293,organization_id,ORG000123,B7S0028,本文 > 桐光学園に進学,Wikipediaによる独立した出身校記述,SUPPORTED,2026-09-23,
B7E0111,Career,C000293,end,2014,B7S0029,本文 > 2014年5月時点で1年生（営１）と明記,明大スポーツ新聞部記事で2014年度大学入学を直接確認。高校卒業(end)は同年3月と論理的に導出,PARTIAL,2026-09-23,高校卒業年そのものを明記した資料ではなく、大学入学年からの論理的導出
B7E0112,Career,C000294,start,2014,B7S0029,本文 > 2014年5月時点で1年生（営１）と明記,明大スポーツ新聞部記事により2014年度入学を直接確認,SUPPORTED,2026-09-23,
B7E0113,Career,C000294,end,,B7S0005,経歴概要 > 明治大学を経て2017年にアルバルク東京でプロバスケットボール人生をスタート,B.LEAGUE公式プロフィールは2017年プロ入りと記載。標準4年在籍なら2018年3月卒業となり矛盾するためendは保留継続。矛盾点はissueに記録,PARTIAL,2026-09-23,2014年度入学(直接確認)と2017年プロ入り(公式)が標準4年制と整合しない。卒業年は未確定のため保留継続
B7E0114,Career,C000296,organization_id,ORG000120,B7S0030,本文 > 出身高校：北陸高等学校,Wikipediaによる独立した出身校記述（専門媒体単独という既存の懸念を解消）,SUPPORTED,2026-09-23,
B7E0115,Career,C000297,end,2011,B7S0030,本文 > 大学卒業後の2011年より東芝ブレイブサンダースに加入,Wikipediaにより卒業年を直接確認,SUPPORTED,2026-09-23,
B7E0116,Career,C000301,start,2007,B7S0032,本文 > 2007年4月、長崎西高校に進学,Wikipediaによる入学年の直接記述,SUPPORTED,2026-09-23,
B7E0117,Career,C000301,end,2010,B7S0032,本文 > 2010年4月、東海大学に進学,大学入学年の直接記述から高校卒業年（同年3月）を導出,PARTIAL,2026-09-23,
B7E0118,Career,C000302,start,2010,B7S0032,本文 > 2010年4月、東海大学に進学,Wikipediaによる入学年の直接記述,SUPPORTED,2026-09-23,
B7E0119,Career,C000302,end,2014,B7S0032,本文 > 4年生時は主将としてチームを牽引,4年次在籍の直接記述から標準4年制で卒業年を導出,PARTIAL,2026-09-23,
B7E0120,Career,C000308,start,2017,B7S0031,本文 > 3年次が2019年12月,3年次の時期記述から入学年を逆算,PARTIAL,2026-09-23,
B7E0121,Career,C000308,end,2021,B7S0031,本文 > 4年次が2020年12月,4年次の時期記述から標準4年制で卒業年を導出,PARTIAL,2026-09-23,
B7E0122,Career,C000310,organization_id,ORG000127,B7S0018,出身校欄 > 福岡大学附属大濠高等学校,B.LEAGUE公式選手プロフィールの出身校欄（既存ソース、高校org確認への引用漏れを補足）,SUPPORTED,2026-09-23,
B7E0123,Career,C000311,end,2011,B7S0020,本文 > 金丸 晃輔さん〈2011年政治経済学部卒〉,Meiji NOW（明治大学公式インタビューサイト）による卒業年の直接記述,SUPPORTED,2026-09-23,
B7E0124,Career,C000320,end,2020,B7S0034,本文 > 4年次の2020年1月に富山グラウジーズへ特別指定選手として入団,Wikipediaにより4年次在籍時期を直接確認し卒業年を導出,PARTIAL,2026-09-23,
