decision_id,entity_type,entity_id,decision,eligible_fields,held_fields,reason,reviewed_at
B4W1D0001,Person,P000064,READY_FOR_VERIFIED_REVIEW,name|name_en|birth_date,current_affiliation,公式資料で人物基本項目を確認。現在所属は表示矛盾のため保留,2026-09-20
B4W1D0002,Person,P000065,READY_FOR_VERIFIED_REVIEW,name|name_en|birth_date,,JUBF公式資料で人物基本項目を確認,2026-09-20
B4W1D0003,Organization,ORG000010,READY_FOR_VERIFIED_REVIEW,name,,公式資料の組織表記を確認,2026-09-20
B4W1D0004,Organization,ORG000015,READY_FOR_VERIFIED_REVIEW,name,,公式資料の組織表記を確認,2026-09-20
B4W1D0005,Organization,ORG000055,READY_FOR_VERIFIED_REVIEW,name,,B.LEAGUE公式プロフィールで組織表記を確認,2026-09-20
B4W1D0006,Organization,ORG000017,READY_FOR_VERIFIED_REVIEW,name,organization_id normalization,JUBF公式資料で組織名を確認。既存ID重複は別途保留,2026-09-20
B4W1D0007,Organization,ORG000097,READY_FOR_VERIFIED_REVIEW,name,,クラブ公式とB.LEAGUE公式で組織名を確認,2026-09-20
B4W1D0008,Organization,ORG000098,READY_FOR_VERIFIED_REVIEW,name,,NBAクラブ公式発表で組織名を確認,2026-09-20
B4W1D0009,Career,C000219,READY_FOR_VERIFIED_REVIEW,organization_id|role|grade|activity_date,start|end,JBA公式資料で福岡第一高校所属を確認,2026-09-20
B4W1D0010,Career,C000220,READY_FOR_VERIFIED_REVIEW,organization_id|role|grade|activity_date,start|end,JBA公式資料で東海大学所属を確認,2026-09-20
B4W1D0011,Career,C000221,READY_FOR_VERIFIED_REVIEW,organization_id|role|season,start|end,B.LEAGUE公式プロフィールで所属シーズンを確認,2026-09-20
B4W1D0012,Career,C000222,READY_FOR_VERIFIED_REVIEW,organization_id|role|seasons|competition_participation,start|end,B.LEAGUE公式プロフィールで所属履歴と出場を確認,2026-09-20
B4W1D0013,Career,C000223,READY_FOR_VERIFIED_REVIEW,organization_id|role|contract_type|contract_announcement_date,end|official_game_appearance,Memphis公式発表でTwo-Way契約を確認,2026-09-20
B4W1D0014,Career,C000224,READY_FOR_VERIFIED_REVIEW,organization_id|role|activity_year,start|end,クラブ公式プロフィールで福岡第一とWC2023優勝を確認,2026-09-20
B4W1D0015,Career,C000225,READY_FOR_VERIFIED_REVIEW,organization_id|role|grade|position|height_cm|activity_year|jersey_number|basketball_club_status|status_announcement_date,start|end|academic_end,JUBFとクラブ公式で大学登録と男子部退部発表を確認,2026-09-20
B4W1D0016,Career,C000226,READY_FOR_VERIFIED_REVIEW,organization_id|role|contract_season|contract_announcement_date|jersey_number|position|competition_participation|contract_term,end|specific_game_appearance,クラブ公式とB.LEAGUE公式で契約とシーズン出場を確認,2026-09-20
