record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0131,Person,P000095,name,田口成浩,B7S0039,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0132,Person,P000095,birth_date,1990-03-25,B7S0039,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0133,Career,C000331,organization_id,ORG000146,B7S0039,プロフィール > 出身校（高）：明桜高等学校(現・ノースアジア大学明桜高等学校),B.LEAGUE公式プロフィールの出身校欄。現校名はノースアジア大学明桜高等学校だが、本人在学当時の名称（明桜高等学校）で登録,SUPPORTED,2026-09-23,
B7E0134,Career,C000331,role,Player,B7S0039,プロフィール > 出身校（高）,選手として掲載,SUPPORTED,2026-09-23,
B7E0135,Career,C000332,organization_id,ORG000145,B7S0039,プロフィール > 出身校（大）：富士大学,B.LEAGUE公式プロフィールの大学欄,SUPPORTED,2026-09-23,
B7E0136,Career,C000332,role,Player,B7S0039,プロフィール > 出身校（大）,選手として掲載,SUPPORTED,2026-09-23,
B7E0137,Career,C000333,organization_id,ORG000137,B7S0039,クラブ所属履歴 > 2026-27 秋田,B.LEAGUE公式のクラブ所属履歴（現所属）,SUPPORTED,2026-09-23,
B7E0138,Career,C000333,role,Player,B7S0039,クラブ所属履歴 > 2026-27 秋田,選手として掲載,SUPPORTED,2026-09-23,
B7E0139,Person,P000096,name,竹内譲次,B7S0040,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0140,Person,P000096,birth_date,1985-01-29,B7S0040,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0141,Career,C000334,organization_id,ORG000119,B7S0040,Wikipedia > 経歴 > 出身高校：洛南高等学校,B.LEAGUE公式プロフィールに出身校欄の記載がなかったため、Wikipediaで確認,SUPPORTED,2026-09-23,
B7E0142,Career,C000334,role,Player,B7S0040,同上,選手として在籍,SUPPORTED,2026-09-23,
B7E0143,Career,C000335,organization_id,ORG000015,B7S0040,Wikipedia > 経歴 > 出身大学：東海大学,B.LEAGUE公式プロフィールに大学欄の記載がなかったため、Wikipediaで確認,SUPPORTED,2026-09-23,
B7E0144,Career,C000335,role,Player,B7S0040,同上,選手として在籍,SUPPORTED,2026-09-23,
B7E0145,Career,C000336,organization_id,ORG000142,B7S0040,クラブ所属履歴 > 2026-27 大阪（2021-22シーズンより継続）,B.LEAGUE公式のクラブ所属履歴（現所属）,SUPPORTED,2026-09-23,
B7E0146,Career,C000336,role,Player,B7S0040,クラブ所属履歴 > 2026-27 大阪,選手として掲載,SUPPORTED,2026-09-23,
B7E0147,Person,P000097,name,辻直人,B7S0041,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0148,Person,P000097,birth_date,1989-09-08,B7S0041,基本情報 > 生年月日1989年9月8日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0149,Career,C000337,organization_id,ORG000119,B7S0041,Wikipedia > 経歴 > 出身高校：洛南高等学校,B.LEAGUE公式プロフィールに出身校欄の記載がなかったため、Wikipediaで確認,SUPPORTED,2026-09-23,
B7E0150,Career,C000337,role,Player,B7S0041,同上,選手として在籍,SUPPORTED,2026-09-23,
B7E0151,Career,C000338,organization_id,ORG000030,B7S0041,Wikipedia > 経歴 > 出身大学：青山学院大学,B.LEAGUE公式プロフィールに大学欄の記載がなかったため、Wikipediaで確認,SUPPORTED,2026-09-23,
B7E0152,Career,C000338,role,Player,B7S0041,同上,選手として在籍,SUPPORTED,2026-09-23,
B7E0153,Career,C000339,organization_id,ORG000143,B7S0041,クラブ所属履歴 > 2026-27 群馬（2023-24シーズンより継続）,B.LEAGUE公式のクラブ所属履歴（現所属）,SUPPORTED,2026-09-23,
B7E0154,Career,C000339,role,Player,B7S0041,クラブ所属履歴 > 2026-27 群馬,選手として掲載,SUPPORTED,2026-09-23,
B7E0155,Person,P000098,name,安藤誓哉,B7S0042,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0156,Person,P000098,birth_date,1992-07-15,B7S0042,基本情報 > 生年月日1992年7月15日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0157,Career,C000340,organization_id,ORG000147,B7S0042,Wikipedia > 経歴 > 出身高校：明成高校（仙台大学附属明成高等学校）,B.LEAGUE公式プロフィールに出身校欄の記載がなかったため、Wikipediaで確認。同校は2020年に仙台大学附属明成高等学校へ改称しており、本人在学当時の名称（明成高等学校）で登録,SUPPORTED,2026-09-23,学校名の改称時期(2020年)は本人卒業後と考えられるため、当時の名称で登録
B7E0158,Career,C000340,role,Player,B7S0042,同上,選手として在籍,SUPPORTED,2026-09-23,
B7E0159,Career,C000341,organization_id,ORG000124,B7S0042,Wikipedia > 経歴 > 出身大学：明治大学,B.LEAGUE公式プロフィールに大学欄の記載がなかったため、Wikipediaで確認,SUPPORTED,2026-09-23,
B7E0160,Career,C000341,role,Player,B7S0042,同上,選手として在籍,SUPPORTED,2026-09-23,
B7E0161,Career,C000342,organization_id,ORG000144,B7S0042,クラブ所属履歴 > 2026-27 A千葉,B.LEAGUE公式のクラブ所属履歴（現所属）。Wikipediaは本項目更新時点で「島根スサノオマジック」を現所属と記載しており、bleague.jp本人ページのクラブ所属履歴（2025-26 横浜BC→2026-27 A千葉）と食い違うため、より新しい一次資料であるbleague.jp公式ロスターを優先,SUPPORTED,2026-09-23,Wikipediaの現所属記載が更新遅延で古い（島根のまま）ことを確認。Wikipedia側の更新は本プロジェクトの管理外
B7E0162,Career,C000342,role,Player,B7S0042,クラブ所属履歴 > 2026-27 A千葉,選手として掲載,SUPPORTED,2026-09-23,
