record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0036,Person,P000087,name,田中大貴,B7S0009,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0037,Person,P000087,birth_date,1991-09-03,B7S0009,基本情報 > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0038,Career,C000301,organization_id,ORG000125,B7S0011,検索結果 > 田中大貴,B.LEAGUE公式「ワタシノB.LEAGUE」の出身校タグ一覧に掲載,SUPPORTED,2026-09-23,
B7E0039,Career,C000301,role,Player,B7S0011,検索結果 > 田中大貴,選手として掲載,SUPPORTED,2026-09-23,
B7E0040,Career,C000302,organization_id,ORG000015,B7S0009,プロフィール > 出身校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0041,Career,C000302,role,Player,B7S0009,プロフィール > 出身校,選手として掲載,SUPPORTED,2026-09-23,
B7E0042,Career,C000303,organization_id,ORG000114,B7S0010,所属クラブの変遷 > 東京サンロッカーズ渋谷（2023-24シーズン以降現在）,クラブ公式の所属履歴,SUPPORTED,2026-09-23,サンロッカーズ渋谷は2026-27シーズンより東京サンロッカーズへ改称（B.LEAGUE公式発表）。Master ORG000114は改称後の名称で登録済みのため、そのまま使用しAliasは作成していない
B7E0043,Career,C000303,role,Player,B7S0010,所属クラブの変遷 > 東京サンロッカーズ渋谷（2023-24シーズン以降現在）,選手として掲載,SUPPORTED,2026-09-23,
B7E0044,Person,P000088,name,岸本隆一,B7S0013,選手プロフィール > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0045,Person,P000088,birth_date,1990-05-17,B7S0013,選手プロフィール > 生年月日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0046,Career,C000304,organization_id,ORG000126,B7S0015,検索結果：1人 > 岸本隆一,B.LEAGUE公式「ワタシノB.LEAGUE」の出身校タグ一覧に掲載,SUPPORTED,2026-09-23,
B7E0047,Career,C000304,role,Player,B7S0015,検索結果：1人 > 岸本隆一,選手として掲載,SUPPORTED,2026-09-23,
B7E0048,Career,C000305,organization_id,ORG000128,B7S0014,学歴 > 大東文化大学,京都ハンナリーズ公式の契約発表記事内の経歴紹介,SUPPORTED,2026-09-23,
B7E0049,Career,C000305,role,Player,B7S0014,学歴 > 大東文化大学,選手として掲載,SUPPORTED,2026-09-23,
B7E0050,Career,C000306,organization_id,ORG000042,B7S0014,契約期間 > 2026-27シーズンから2027-28シーズンまで、2年間の複数年契約,クラブ公式の契約発表,SUPPORTED,2026-09-23,
B7E0051,Career,C000306,role,Player,B7S0014,契約期間 > 2026-27シーズンから2027-28シーズンまで、2年間の複数年契約,選手として掲載,SUPPORTED,2026-09-23,
B7E0052,Person,P000089,name,西田優大,B7S0017,基本情報 > 選手名,クラブ公式の選手名,SUPPORTED,2026-09-23,
B7E0053,Person,P000089,birth_date,1999-03-13,B7S0017,基本情報 > 生年月日,クラブ公式の生年月日,SUPPORTED,2026-09-23,
B7E0054,Career,C000307,organization_id,ORG000127,B7S0017,経歴概要 > 高校で大濠高校に進学,クラブ公式選手プロフィールの経歴概要,SUPPORTED,2026-09-23,
B7E0055,Career,C000307,role,Player,B7S0017,経歴概要 > 高校で大濠高校に進学,選手として掲載,SUPPORTED,2026-09-23,
B7E0056,Career,C000308,organization_id,ORG000015,B7S0017,経歴概要 > 大学では東海大学でプレー,クラブ公式選手プロフィールの経歴概要,SUPPORTED,2026-09-23,
B7E0057,Career,C000308,role,Player,B7S0017,経歴概要 > 大学では東海大学でプレー,選手として掲載,SUPPORTED,2026-09-23,
B7E0058,Career,C000309,organization_id,ORG000130,B7S0017,現在の所属チーム > シーホース三河,クラブ公式選手プロフィールの現所属欄,SUPPORTED,2026-09-23,
B7E0059,Career,C000309,role,Player,B7S0017,現在の所属チーム > シーホース三河,選手として掲載,SUPPORTED,2026-09-23,
B7E0060,Person,P000090,name,金丸晃輔,B7S0018,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0061,Person,P000090,birth_date,1989-03-08,B7S0019,選手情報 > 生年月日,クラブ公式の生年月日,SUPPORTED,2026-09-23,
B7E0062,Career,C000310,organization_id,ORG000127,B7S0021,本文 > 高校進学時、大濠高校への進学を決定,専門媒体記事による大濠高校在籍の記述,SUPPORTED,2026-09-23,専門媒体単独。学校・大会公式資料・B.LEAGUE公式「ワタシノB.LEAGUE」タグ一覧のいずれでも直接確認はまだ
B7E0063,Career,C000310,role,Player,B7S0021,本文 > 高校では1年生からメンバー入り,専門媒体記事による在籍中の実績記述,SUPPORTED,2026-09-23,専門媒体単独。学校・大会公式資料による直接確認はまだ
B7E0064,Career,C000311,organization_id,ORG000124,B7S0020,記事本文 > 2011年政治経済学部卒,明治大学公式インタビューサイトの卒業年・学部記載,SUPPORTED,2026-09-23,
B7E0065,Career,C000311,role,Player,B7S0020,記事冒頭 > 明大在学時にはバスケットボール部主将を務め,明治大学公式インタビューサイトの記述,SUPPORTED,2026-09-23,
B7E0066,Career,C000312,organization_id,ORG000048,B7S0019,経歴 > 2024年～,クラブ公式選手プロフィールの経歴欄,SUPPORTED,2026-09-23,
B7E0067,Career,C000312,role,Player,B7S0019,経歴 > 2024年～,選手として掲載,SUPPORTED,2026-09-23,
