record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B15W1E0001,Person,P000180,name,石橋 永遠,B15W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B15W1E0002,Person,P000180,birth_date,2002-07-28,B15W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B15W1E0003,Career,C000593,organization_id,ORG000204,B15W1S0002,基本情報 > 出身校（高）：藤枝明誠高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B15W1E0004,Career,C000594,organization_id,ORG000031,B15W1S0002,基本情報 > 出身校（大）：拓殖大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B15W1E0005,Career,C000595,organization_id,ORG000111,B15W1S0002,クラブ経歴 > 「2025-26：八王子」が初出（唯一の在籍クラブ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-24,
B15W1E0006,Career,C000595,start,2025,B15W1S0002,クラブ経歴 > 「2025-26：八王子」が初出,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの加入（B.LEAGUEデビュー）を確認,SUPPORTED,2026-09-24,
B15W1E0007,Person,P000181,name,菊地 広人,B15W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B15W1E0008,Person,P000181,birth_date,2001-10-05,B15W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B15W1E0009,Career,C000596,organization_id,ORG000204,B15W1S0003,基本情報 > 出身校（高）：藤枝明誠高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B15W1E0010,Career,C000597,organization_id,ORG000128,B15W1S0003,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B15W1E0011,Career,C000598,organization_id,ORG000092,B15W1S0003,クラブ経歴 > 「2023-24：北海道」が初出（唯一の在籍クラブ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-24,
B15W1E0012,Career,C000598,start,2023,B15W1S0003,クラブ経歴 > 「2023-24：北海道」が初出,B.LEAGUE公式のクラブ所属履歴で2023-24シーズンからの加入（B.LEAGUEデビュー）を確認,SUPPORTED,2026-09-24,
B15W1E0013,Person,P000182,name,藤井 祐眞,B15W1S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B15W1E0014,Person,P000182,birth_date,1991-12-23,B15W1S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B15W1E0015,Career,C000599,organization_id,ORG000204,B15W1S0004,基本情報 > 出身校（高）：藤枝明誠高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B15W1E0016,Career,C000600,organization_id,ORG000031,B15W1S0004,基本情報 > 出身校（大）：拓殖大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B15W1E0017,Career,C000601,organization_id,ORG000143,B15W1S0004,クラブ経歴 > 「2024-25：群馬」が最新（新規加入）,B.LEAGUE公式のクラブ所属履歴で現所属クラブへの加入を確認,SUPPORTED,2026-09-24,川崎ブレイブサンダース（2016-17〜2023-24、8シーズン）在籍は今回のWaveでは対象外。詳細はissue B15W1I0003を参照
B15W1E0018,Career,C000601,start,2024,B15W1S0004,クラブ経歴 > 「2024-25：群馬」が最新,B.LEAGUE公式のクラブ所属履歴で2024-25シーズンからの加入を確認,SUPPORTED,2026-09-24,
B15W1E0019,Person,P000183,name,富田 一成,B15W1S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-24,
B15W1E0020,Person,P000183,birth_date,1998-12-28,B15W1S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-24,
B15W1E0021,Career,C000602,organization_id,ORG000204,B15W1S0005,基本情報 > 出身校（高）：藤枝明誠高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-24,
B15W1E0022,Career,C000603,organization_id,ORG000124,B15W1S0005,基本情報 > 出身校（大）：明治大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-24,
B15W1E0023,Career,C000604,organization_id,ORG000205,B15W1S0005,クラブ経歴 > 「2025-26：金沢」が最新（新規加入）,B.LEAGUE公式のクラブ所属履歴で現所属クラブへの加入を確認,SUPPORTED,2026-09-24,山口パッツファイブ（2021-22〜2024-25）在籍は今回のWaveでは対象外。詳細はissue B15W1I0004を参照
B15W1E0024,Career,C000604,start,2025,B15W1S0005,クラブ経歴 > 「2025-26：金沢」が最新,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの加入を確認,SUPPORTED,2026-09-24,
