record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0212,Career,C000366,organization_id,ORG000164,B7S0053,経歴 > 「2012年4月、東芝ブレイブサンダースに入団」,Wikipediaで東芝ブレイブサンダース入団を確認,SUPPORTED,2026-09-23,
B7E0213,Career,C000366,start,2012,B7S0053,同上,入団年（2012年）を確認,SUPPORTED,2026-09-23,
B7E0214,Career,C000366,end,2016,B7S0056,沿革 > 「2016年7月1日、正式クラブ名を『東芝川崎ブレイブサンダース』、リーグでのチーム呼称を『川崎ブレイブサンダース』に変更した」,川崎ブレイブサンダースのWikipedia沿革により、2016年7月1日付でリーグ上の呼称が「川崎ブレイブサンダース」に変わったことを確認。辻直人本人が別組織に移籍したのではなく、在籍中の組織自体の名称変更であるため、end=2016は組織名変更時期からの導出（PARTIAL）,PARTIAL,2026-09-23,2013年に一時「東芝ブレイブサンダース神奈川」への改称もあったが、本Waveでは細分化せず「東芝ブレイブサンダース」としてまとめている（粒度の簡略化）
B7E0215,Career,C000367,organization_id,ORG000122,B7S0054,クラブ所属履歴 > 2016-17〜2020-21：川崎ブレイブサンダース,bleague.jp公式のクラブ所属履歴で2016-17〜2020-21シーズンの川崎ブレイブサンダース在籍を確認,SUPPORTED,2026-09-23,
B7E0216,Career,C000367,organization_id,ORG000122,B7S0055,SEASON別CLUB一覧 > 2016-2017〜2020-2021：川崎,バスケットボールキングの選手成績ページでも同シーズン区間の川崎在籍を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B7E0217,Career,C000367,start,2016,B7S0054,同上（bleague.jp所属履歴の初出シーズン2016-17）,B.LEAGUE開幕（2016-17シーズン）時点で川崎ブレイブサンダース名義だったことを確認,SUPPORTED,2026-09-23,
B7E0218,Career,C000367,end,2021,B7S0053,経歴 > 「2021年5月31日、川崎を退団」し、「同年6月2日に広島ドラゴンフライズへの移籍が発表」,Wikipediaで川崎退団の正確な日付を確認,SUPPORTED,2026-09-23,
B7E0219,Career,C000368,organization_id,ORG000110,B7S0053,経歴 > 「同年6月2日に広島ドラゴンフライズへの移籍が発表」,Wikipediaで広島ドラゴンフライズへの移籍を確認,SUPPORTED,2026-09-23,
B7E0220,Career,C000368,organization_id,ORG000110,B7S0054,クラブ所属履歴 > 2021-22〜2022-23：広島ドラゴンフライズ,bleague.jp公式のクラブ所属履歴でも同シーズン区間の広島在籍を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B7E0221,Career,C000368,start,2021,B7S0053,同上,移籍発表日（2021年6月2日）から開始年を確認,SUPPORTED,2026-09-23,
B7E0222,Career,C000368,end,2023,B7S0053,経歴 > 「2023年5月24日に広島ドラゴンフライズを退団することが発表され、同年6月8日に群馬クレインサンダーズへの加入が決定」,Wikipediaで広島退団の正確な日付を確認,SUPPORTED,2026-09-23,
B7E0223,Career,C000339,start,2023,B7S0053,経歴 > 「同年6月8日に群馬クレインサンダーズへの加入が決定」,Wikipediaで群馬クレインサンダーズ加入決定日（2023年6月8日）を確認。Wave5では未確認だったstartを補足,SUPPORTED,2026-09-23,
