record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B6W4E0001,Career,C000384,organization_id,ORG000172,B6W4S0001,経歴一覧 > 2019-20年：JR東日本秋田ペッカーズ（地域リーグ）,jbaske.comのプロフィールでJR東日本秋田ペッカーズ在籍を確認,SUPPORTED,2026-09-23,
B6W4E0002,Career,C000384,start,2019,B6W4S0001,経歴一覧 > 2019-20年：JR東日本秋田ペッカーズ,jbaske.comの年次表記に基づく。他媒体に記載なし,PARTIAL,2026-09-23,jbaske.com単独の記載
B6W4E0003,Career,C000384,end,2020,B6W4S0001,経歴一覧 > 2019-20年：JR東日本秋田ペッカーズ,jbaske.comの年次表記に基づく。他媒体に記載なし,PARTIAL,2026-09-23,jbaske.com単独の記載
B6W4E0004,Career,C000385,organization_id,ORG000100,B6W4S0002,本文 > 「山口ペイトリオッツからの移籍。2021-22シーズンはこのB3リーグチームに所属」,アースフレンズ東京Z公式の加入発表で、直前所属が山口ペイトリオッツ（現・山口パッツファイブ、ORG000100）だったことを確認,SUPPORTED,2026-09-23,
B6W4E0005,Career,C000385,organization_id,ORG000100,B6W4S0001,経歴一覧 > 2021-22年：山口ペイトリオッツ（B3、背番号64）,jbaske.comでも同時期の山口ペイトリオッツ在籍を確認（独立した第2ソース）,SUPPORTED,2026-09-23,
B6W4E0006,Career,C000385,start,2021,B6W4S0001,経歴一覧 > 2021-22年：山口ペイトリオッツ,jbaske.comの年次表記。アースフレンズ東京Z公式も「2021-22シーズン所属」と記載し一致,SUPPORTED,2026-09-23,
B6W4E0007,Career,C000385,end,2022,B6W4S0002,本文 > 「2021-22シーズンはこのB3リーグチームに所属」その後2022-23はアースフレンズ東京Zへ,アースフレンズ東京Z公式2022年7月1日付発表により、2022年に移籍したことを確認,SUPPORTED,2026-09-23,
B6W4E0008,Career,C000385,organization_id,ORG000100,B6W4S0007,沿革節 > 「山口ペイトリオッツ（2020年～2023年）」「2023年7月1日に山口パッツファイブへ改称」,Wikipediaにより、ORG000100（山口パッツファイブ）が2023年7月1日以前は「山口ペイトリオッツ」という名称だった同一組織であることを確認,SUPPORTED,2026-09-23,
B6W4E0009,Career,C000386,organization_id,ORG000046,B6W4S0002,本文 > 「井手優希選手が、B.LEAGUE 2022-23シーズン アースフレンズ東京Zに加入することが決まりました」,アースフレンズ東京Z公式の2022年7月1日付加入発表,SUPPORTED,2026-09-23,
B6W4E0010,Career,C000386,organization_id,ORG000046,B6W4S0003,本文 > 「昨季はB2で活躍」直前所属としてアースフレンズ東京Z（2022-23シーズン）,横浜エクセレンス公式の加入発表で、直前所属がアースフレンズ東京Zだったことを確認（独立した第2ソース）,SUPPORTED,2026-09-23,
