record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B21W2E0001,Person,P000213,name,坂本 聖芽,B21W2S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
B21W2E0002,Person,P000213,birth_date,1999-09-13,B21W2S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
B21W2E0003,Career,C000692,organization_id,ORG000213,B21W2S0002,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
B21W2E0004,Career,C000693,organization_id,ORG000015,B21W2S0002,基本情報 > 出身校（大）：東海大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
B21W2E0005,Career,C000694,organization_id,ORG000142,B21W2S0002,クラブ所属履歴 > 「2026-27 大阪」「2025-26 大阪」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,名古屋D（2020-21〜2024-25、5シーズン）は今回のWaveでは対象外。詳細はissue B21W2I0003を参照
B21W2E0006,Career,C000694,start,2025,B21W2S0002,クラブ所属履歴 > 「2026-27 大阪」「2025-26 大阪」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
B21W2E0007,Person,P000214,name,宇都 直輝,B21W2S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
B21W2E0008,Person,P000214,birth_date,1991-06-11,B21W2S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
B21W2E0009,Career,C000695,organization_id,ORG000213,B21W2S0003,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
B21W2E0010,Career,C000696,organization_id,ORG000018,B21W2S0003,基本情報 > 出身校（大）：専修大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
B21W2E0011,Career,C000697,organization_id,ORG000149,B21W2S0003,クラブ所属履歴 > 「2026-27 富山」〜「2023-24 富山」（直前は「2022-23 奈良」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,奈良（2022-23）・富山（2016-17〜2021-22）は今回のWaveでは対象外。詳細はissue B21W2I0006を参照
B21W2E0012,Career,C000697,start,2023,B21W2S0003,クラブ所属履歴 > 「2026-27 富山」〜「2023-24 富山」（直前は「2022-23 奈良」）,B.LEAGUE公式のクラブ所属履歴で2023-24シーズンの富山復帰を確認（既存の復帰時開始年方針により2023とする）,SUPPORTED,2026-09-26,
B21W2E0013,Person,P000215,name,張本 天傑,B21W2S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
B21W2E0014,Person,P000215,birth_date,1992-01-08,B21W2S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
B21W2E0015,Career,C000698,organization_id,ORG000213,B21W2S0004,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
B21W2E0016,Career,C000699,organization_id,ORG000030,B21W2S0004,基本情報 > 出身校（大）：青山学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
B21W2E0017,Career,C000700,organization_id,ORG000054,B21W2S0004,クラブ所属履歴 > 「2026-27 名古屋D」〜「2016-17 名古屋D」（履歴は名古屋Dのみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
B21W2E0018,Career,C000700,start,2016,B21W2S0004,クラブ所属履歴 > 「2026-27 名古屋D」〜「2016-17 名古屋D」（履歴は名古屋Dのみ）,B.LEAGUE公式のクラブ所属履歴で2016-17シーズン（B.LEAGUE開幕）からの連続在籍を確認,SUPPORTED,2026-09-26,
B21W2E0019,Person,P000216,name,中村 瀬那,B21W2S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
B21W2E0020,Person,P000216,birth_date,2002-06-03,B21W2S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
B21W2E0021,Career,C000701,organization_id,ORG000213,B21W2S0005,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
B21W2E0022,Career,C000702,organization_id,ORG000168,B21W2S0005,基本情報 > 出身校（大）：天理大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
B21W2E0023,Career,C000703,organization_id,ORG000191,B21W2S0005,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
B21W2E0024,Career,C000703,start,2026,B21W2S0005,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
