record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
B7E0163,Person,P000099,name,水戸健史,B7S0043,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0164,Person,P000099,birth_date,1985-04-23,B7S0043,基本情報 > 生年月日1985年4月23日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0165,Career,C000343,organization_id,ORG000148,B7S0043,プロフィール > 出身校（大）：近畿大学,B.LEAGUE公式プロフィールの大学欄。出身校（高）欄は「-」で高校名の記載なし,SUPPORTED,2026-09-23,出身高校はプロフィール上「-」で未記載のため登録せず
B7E0166,Career,C000343,role,Player,B7S0043,プロフィール > 出身校（大）,選手として在籍,SUPPORTED,2026-09-23,
B7E0167,Career,C000344,organization_id,ORG000149,B7S0043,クラブ所属履歴 > 2026-27 富山（2016-17シーズンより継続）,B.LEAGUE公式のクラブ所属履歴（現所属）,SUPPORTED,2026-09-23,
B7E0168,Career,C000344,role,Player,B7S0043,クラブ所属履歴 > 2026-27 富山,選手として掲載,SUPPORTED,2026-09-23,
B7E0169,Person,P000100,name,古川孝敏,B7S0044,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0170,Person,P000100,birth_date,1987-10-20,B7S0044,基本情報 > 生年月日1987年10月20日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0171,Career,C000345,organization_id,ORG000015,B7S0044,プロフィール > 出身校（大）：東海大学,B.LEAGUE公式プロフィールの大学欄。出身校（高）の項目自体が存在しない,SUPPORTED,2026-09-23,プロフィールに出身校（高）の項目がないため登録せず
B7E0172,Career,C000345,role,Player,B7S0044,プロフィール > 出身校（大）,選手として在籍,SUPPORTED,2026-09-23,
B7E0173,Career,C000346,organization_id,ORG000150,B7S0044,クラブ所属履歴 > 2026-27 信州,B.LEAGUE公式のクラブ所属履歴（現所属、2025-26京都から移籍）,SUPPORTED,2026-09-23,
B7E0174,Career,C000346,role,Player,B7S0044,クラブ所属履歴 > 2026-27 信州,選手として掲載,SUPPORTED,2026-09-23,
B7E0175,Person,P000101,name,田原隆徳,B7S0045,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0176,Person,P000101,birth_date,1994-04-25,B7S0045,基本情報 > 生年月日1994年4月25日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0177,Career,C000347,organization_id,ORG000151,B7S0045,プロフィール > 出身校（高）：北海道恵庭南高等学校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0178,Career,C000347,role,Player,B7S0045,プロフィール > 出身校（高）,選手として在籍,SUPPORTED,2026-09-23,
B7E0179,Career,C000348,organization_id,ORG000152,B7S0045,プロフィール > 出身校（大）：札幌大学,B.LEAGUE公式プロフィールの大学欄,SUPPORTED,2026-09-23,
B7E0180,Career,C000348,role,Player,B7S0045,プロフィール > 出身校（大）,選手として在籍,SUPPORTED,2026-09-23,
B7E0181,Career,C000349,organization_id,ORG000153,B7S0045,クラブ所属履歴 > 2026-27 滋賀（3年連続所属）,B.LEAGUE公式のクラブ所属履歴（現所属）,SUPPORTED,2026-09-23,
B7E0182,Career,C000349,role,Player,B7S0045,クラブ所属履歴 > 2026-27 滋賀,選手として掲載,SUPPORTED,2026-09-23,
B7E0183,Person,P000102,name,白濱僚祐,B7S0046,基本情報 > 選手名,B.LEAGUE公式の選手名,SUPPORTED,2026-09-23,
B7E0184,Person,P000102,birth_date,1991-08-29,B7S0046,基本情報 > 生年月日1991年8月29日,B.LEAGUE公式の生年月日,SUPPORTED,2026-09-23,
B7E0185,Career,C000350,organization_id,ORG000154,B7S0046,プロフィール > 出身校（高）：佐賀県立佐賀北高等学校,B.LEAGUE公式プロフィールの出身校欄,SUPPORTED,2026-09-23,
B7E0186,Career,C000350,role,Player,B7S0046,プロフィール > 出身校（高）,選手として在籍,SUPPORTED,2026-09-23,
B7E0187,Career,C000351,organization_id,ORG000093,B7S0046,プロフィール > 出身校（大）：白鴎大学,B.LEAGUE公式プロフィールの大学欄。表記は「白鴎大学」（鴎）だが、Master ORG000093の登録表記「白鷗大学」（鷗）と同一機関の異体字表記のため、既存表記のまま登録,SUPPORTED,2026-09-23,「鴎」と「鷗」は異体字。既存ORG000093の表記に合わせた
B7E0188,Career,C000351,role,Player,B7S0046,プロフィール > 出身校（大）,選手として在籍,SUPPORTED,2026-09-23,
B7E0189,Career,C000352,organization_id,ORG000155,B7S0046,クラブ所属履歴 > 2026-27 島根（2021-22シーズンより継続）,B.LEAGUE公式のクラブ所属履歴（現所属）,SUPPORTED,2026-09-23,
B7E0190,Career,C000352,role,Player,B7S0046,クラブ所属履歴 > 2026-27 島根,選手として掲載,SUPPORTED,2026-09-23,
